,file,bboxes
396,../data/data_raw/CARS/unsorted/CARS1128.jpg,"45.345233917236335,386.0532226562501,543.6797180175781,612.2852020263673"
397,../data/data_raw/CARS/unsorted/CARS2070.jpg,"38.31813049316405,261.36133956909185,675.4052391052247,651.5473976135254"
398,../data/data_raw/CARS/unsorted/CARS1640.jpg,"39.00300788879396,354.9351310729981,548.0039119720459,655.4879264831544"
399,../data/data_raw/CARS/unsorted/CARS1583.jpg,"1583.7467235565184,316.5099117279054,2053.464880371094,666.6674922943115"
400,../data/data_raw/CARS/unsorted/CARS0731.jpg,"74.80637359619142,365.041072845459,700.016242980957,756.7535743713378"
401,../data/data_raw/CARS/unsorted/CARS1460.jpg,"1520.7182782888412,307.66866683959967,1931.3483244180682,551.189820766449"
402,../data/data_raw/CARS/unsorted/CARS0721.jpg,"1555.6508213043214,335.22194190025346,2356.624379730225,799.1273034572603"
403,../data/data_raw/CARS/unsorted/CARS1724.jpg,"1521.7896339416502,324.18235368728625,2113.5905994415284,604.1806593894958"
404,../data/data_raw/CARS/unsorted/CARS1167.jpg,
405,../data/data_raw/CARS/unsorted/CARS1308.jpg,"86.40955543518069,375.23455429077154,812.4128246307373,824.2901496887208"
406,../data/data_raw/CARS/unsorted/CARS1995.jpg,"1594.0537170410155,251.26408996582043,2019.5479614257813,515.8231201171876"
407,../data/data_raw/CARS/unsorted/CARS0733.jpg,"1558.7181139945983,269.812657737732,2191.7849455833434,635.2407408714295"
408,../data/data_raw/CARS/unsorted/CARS2215.jpg,"1604.7888930559159,319.6688500404358,1949.148134493828,558.8174201965332"
409,../data/data_raw/CARS/unsorted/CARS1327.jpg,"47.739910125732465,366.31555938720703,603.045337677002,661.4153518676758"
410,../data/data_raw/CARS/unsorted/CARS1321.jpg,"1533.7786028623584,286.03946619033803,2120.1376664400104,614.2264991760253"
411,../data/data_raw/CARS/unsorted/CARS1150.jpg,"59.82882690429686,347.1686401367188,528.1584911346436,608.9262619018556"
412,../data/data_raw/CARS/unsorted/CARS0995.jpg,"55.990840911865256,398.1285324096679,471.78621673583984,710.6059875488281"
413,../data/data_raw/CARS/unsorted/CARS0290.jpg,"45.64016342163086,376.1758232116697,666.7446708679199,728.6648292541502"
414,../data/data_raw/CARS/unsorted/CARS1442.jpg,"1585.744911170006,282.97368631362923,2282.3850679636002,751.4461808204651"
415,../data/data_raw/CARS/unsorted/CARS0046.jpg,"1340.801835823059,389.3943836212157,1853.673240852356,670.5979400634765"
416,../data/data_raw/CARS/unsorted/CARS2231.jpg,"1600.406481742859,330.3566250801088,2075.59303855896,657.2257013320925"
417,../data/data_raw/CARS/unsorted/CARS1456.jpg,"89.15466737747194,385.24659729003906,560.173198223114,701.7530212402344"
418,../data/data_raw/CARS/unsorted/CARS1788.jpg,"1390.025811767578,319.71855468749993,1681.658953857422,512.3374999999999"
419,../data/data_raw/CARS/unsorted/CARS0596.jpg,"1595.6175685644146,287.73519501686104,2175.9922714471813,658.4113839626312"
420,../data/data_raw/CARS/unsorted/CARS1152.jpg,"30.818300247192383,394.05642318725586,560.9694576263428,669.3183631896973"
421,../data/data_raw/CARS/unsorted/CARS0869.jpg,"251.89374351501468,407.11663436889637,895.8134250640869,821.4509620666502"
422,../data/data_raw/CARS/unsorted/CARS1223.jpg,"1602.3514273643495,304.6830249786377,2056.596395969391,534.1279766082764"
423,../data/data_raw/CARS/unsorted/CARS0173.jpg,"52.12985420227048,350.98928833007807,721.8213367462158,765.2902679443358"
424,../data/data_raw/CARS/unsorted/CARS1669.jpg,"1577.8371580839157,305.5860773086549,2002.6115638017654,671.3851119041445"
425,../data/data_raw/CARS/unsorted/CARS2305.jpg,"1494.7433486938476,290.8316688537599,2093.0487487792966,618.5365684509278"
426,../data/data_raw/CARS/unsorted/CARS1569.jpg,"1563.3765432357786,300.1043389320373,1986.753097343445,618.1612252235412"
427,../data/data_raw/CARS/unsorted/CARS2220.jpg,"1580.3410589218142,324.03416204452503,1913.8229932785034,518.8753388404846"
428,../data/data_raw/CARS/unsorted/CARS1913.jpg,"36.932204246520975,370.8955421447754,491.57029247283936,753.6981925964355"
429,../data/data_raw/CARS/unsorted/CARS2224.jpg,"52.125419616699226,347.73524093627935,476.78760147094727,660.4846839904785"
430,../data/data_raw/CARS/unsorted/CARS0303.jpg,"88.82380294799803,406.1248321533203,687.0219612121582,867.8943252563478"
431,../data/data_raw/CARS/unsorted/CARS0999.jpg,"1574.8563194274902,308.6573886871338,1994.7119750976562,544.724609375"
432,../data/data_raw/CARS/unsorted/CARS1908.jpg,"1590.0529586791993,272.4199398040771,1986.0899963378906,516.7844326019288"
433,../data/data_raw/CARS/unsorted/CARS1005.jpg,"60.08260345458984,348.0469398498536,465.5598812103271,611.5195045471193"
434,../data/data_raw/CARS/unsorted/CARS2083.jpg,"1544.9095278739928,288.76446847915645,2120.1113472938537,583.9330416679383"
435,../data/data_raw/CARS/unsorted/CARS0874.jpg,"41.065766811370835,334.22379016876215,1113.5199618339539,897.6233005523679"
436,../data/data_raw/CARS/unsorted/CARS1646.jpg,"57.51373672485349,386.1792716979978,530.0943946838379,683.0136375427245"
437,../data/data_raw/CARS/unsorted/CARS1323.jpg,"1552.1546688079834,298.9386804580688,2129.439624404907,604.0931615829467"
438,../data/data_raw/CARS/unsorted/CARS1382.jpg,"40.432186126708984,308.49021911621094,489.6056823730469,655.9727554321289"
439,../data/data_raw/CARS/unsorted/CARS1310.jpg,"1555.6659562110901,306.53483543395987,2365.7509177207944,746.2772327423095"
440,../data/data_raw/CARS/unsorted/CARS1206.jpg,"1573.864821434021,279.55539627075177,2123.288461112976,579.6691131591796"
441,../data/data_raw/CARS/unsorted/CARS0886.jpg,"1567.0786165237428,303.11599473953237,1979.7773683547973,633.3710080146789"
442,../data/data_raw/CARS/unsorted/CARS1159.jpg,"1570.6470701217652,280.89935421943665,2025.7402864456176,561.5083096027374"
443,../data/data_raw/CARS/unsorted/CARS1898.jpg,"82.85940361022948,387.7255783081054,503.6769771575928,705.4677734374999"
444,../data/data_raw/CARS/unsorted/CARS1897.jpg,"1615.1729991912841,283.6597347259521,2041.140687561035,524.3336574554443"
445,../data/data_raw/CARS/unsorted/CARS2146.jpg,"1564.7400878906249,288.8023681640625,2147.848681640625,558.7940185546875"
446,../data/data_raw/CARS/unsorted/CARS1209.jpg,"68.88377761840816,392.55430221557623,584.2091102600098,782.0152168273926"
447,../data/data_raw/CARS/unsorted/CARS1377.jpg,"38.596622467041,390.02995300292963,611.665225982666,643.7076416015624"
448,../data/data_raw/CARS/unsorted/CARS1785.jpg,"1569.5794208049774,313.77795352935766,1970.5392914295194,522.6777891159056"
449,../data/data_raw/CARS/unsorted/CARS1451.jpg,"20.017246246337862,367.8475227355958,509.230260848999,673.5742378234864"
450,../data/data_raw/CARS/unsorted/CARS0308.jpg,"58.05357360839841,403.03382110595703,967.7991065979004,922.3699111938477"
451,../data/data_raw/CARS/unsorted/CARS1173.jpg,"54.27202510833738,364.8529472351075,471.88634967803955,604.1209526062013"
452,../data/data_raw/CARS/unsorted/CARS1324.jpg,"24.526214599609375,351.4236297607421,625.8121452331543,675.5897064208983"
453,../data/data_raw/CARS/unsorted/CARS0231.jpg,"69.24859619140621,382.995807647705,1267.0625610351562,1139.1174812316895"
454,../data/data_raw/CARS/unsorted/CARS1170.jpg,"1562.0527378082277,289.82302670478816,2056.8233163833615,568.3879274845123"
455,../data/data_raw/CARS/unsorted/CARS1727.jpg,"1553.2092260599136,300.0960075378418,2235.7667377233506,746.9842317581176"
456,../data/data_raw/CARS/unsorted/CARS1674.jpg,"61.64813041687012,356.5475921630857,526.6369552612305,588.666809082031"
457,../data/data_raw/CARS/unsorted/CARS1204.jpg,"1587.6323772668839,291.8470382213594,2302.3806482076643,721.4075924396516"
458,../data/data_raw/CARS/unsorted/CARS1075.jpg,
459,../data/data_raw/CARS/unsorted/CARS1959.jpg,"1580.264872455597,317.6502426624299,2234.1334796905517,712.8432479381562"
460,../data/data_raw/CARS/unsorted/CARS0258.jpg,"72.77344131469731,355.7942237854004,825.0685997009277,798.9635276794432"
461,../data/data_raw/CARS/unsorted/CARS0605.jpg,"1563.6488185882567,267.4766282081605,2164.657890319824,566.148902797699"
462,../data/data_raw/CARS/unsorted/CARS1584.jpg,"1553.776241183281,319.0031456947328,2051.620031476021,581.9145193099977"
463,../data/data_raw/CARS/unsorted/CARS1004.jpg,"1573.8987526655199,285.2846426010131,2058.010203671455,545.6553141593932"
464,../data/data_raw/CARS/unsorted/CARS1015.jpg,"1586.7180110931397,267.15172481536877,2060.9040370941166,520.3807905197144"
465,../data/data_raw/CARS/unsorted/CARS1726.jpg,"1549.7760483026505,261.7955708503724,2237.4522689580917,636.2700667381288"
466,../data/data_raw/CARS/unsorted/CARS1165.jpg,"1591.2654926776886,323.5471928596496,1973.098340177536,585.5820019721984"
467,../data/data_raw/CARS/unsorted/CARS1912.jpg,"1643.8660247325895,270.35349369049084,2037.963519334793,631.7151107788087"
468,../data/data_raw/CARS/unsorted/CARS0878.jpg,"1564.3588674545288,258.25908737182635,2077.9069196701053,512.5233297348025"
469,../data/data_raw/CARS/unsorted/CARS1164.jpg,"1438.2734408140184,84.80037760734555,1882.8703915834428,332.651902627945"
470,../data/data_raw/CARS/unsorted/CARS1728.jpg,"1440.8217449903489,181.976523399353,1869.1011910676955,364.03478164672845"
471,../data/data_raw/CARS/unsorted/CARS2312.jpg,"79.43872475624084,100.08946306705477,362.78172125816343,274.3407216787338"
472,../data/data_raw/CARS/unsorted/CARS1135.jpg,"56.024307250976534,353.44012451171886,531.3963890075684,612.3089981079104"
473,../data/data_raw/CARS/unsorted/CARS1161.jpg,"45.8233413696289,310.4194450378418,481.8851871490479,603.7163124084473"
474,../data/data_raw/CARS/unsorted/CARS1637.jpg,"1460.7828557968141,305.15633001327507,1997.1226472854614,651.0197392463684"
475,../data/data_raw/CARS/unsorted/CARS2147.jpg,"30.63033294677733,357.336067199707,681.9959793090819,725.764274597168"
476,../data/data_raw/CARS/unsorted/CARS2080.jpg,"1550.2501109123232,314.79665479660036,1922.042394733429,508.3349061965943"
477,../data/data_raw/CARS/unsorted/CARS1229.jpg,"1521.612587928772,278.3436835289001,2346.3040185928344,730.026511478424"
478,../data/data_raw/CARS/unsorted/CARS0716.jpg,"28.665752410888707,367.94958114624035,623.7662048339844,749.1758842468263"
479,../data/data_raw/CARS/unsorted/CARS2124.jpg,"1537.9844026565554,293.15563106536877,1936.2300024032593,552.8718795776368"
480,../data/data_raw/CARS/unsorted/CARS1233.jpg,"1553.803304672241,302.3072383403778,2512.60066986084,756.4835054874421"
481,../data/data_raw/CARS/unsorted/CARS0803.jpg,"1547.0854425430298,275.55454139709485,2105.5795387268067,576.4982055664063"
482,../data/data_raw/CARS/unsorted/CARS1002.jpg,"52.634155273437486,362.692470550537,535.8999176025391,597.0403327941893"
483,../data/data_raw/CARS/unsorted/CARS1385.jpg,"1474.157009601593,350.2593774795533,1981.544906139374,567.8240976333618"
484,../data/data_raw/CARS/unsorted/CARS0594.jpg,"1575.4757251739502,289.2752020359038,2373.360137081146,679.0662823200225"
485,../data/data_raw/CARS/unsorted/CARS1571.jpg,"66.93001747131348,290.6248168945313,519.3329563140869,562.3274993896484"
486,../data/data_raw/CARS/unsorted/CARS0636.jpg,"75.584125995636,382.9277343750001,511.1298747062683,664.6842727661135"
487,../data/data_raw/CARS/unsorted/CARS1307.jpg,"1564.455268669128,293.21768636703507,2252.095228767395,758.7820509910584"
488,../data/data_raw/CARS/unsorted/CARS1236.jpg,"56.68943595886229,378.2842102050781,532.5482578277588,772.8268051147461"
489,../data/data_raw/CARS/unsorted/CARS1896.jpg,"1564.3329294204714,210.19913043975828,2275.141805267334,653.6462162017822"
490,../data/data_raw/CARS/unsorted/CARS1459.jpg,"73.04477882385252,378.16252899169905,576.7341728210449,688.5409469604491"
491,../data/data_raw/CARS/unsorted/CARS1452.jpg,"84.00541877746582,377.68944549560547,504.3943157196045,620.5107955932618"
492,../data/data_raw/CARS/unsorted/CARS0520.jpg,"11.748458862304673,354.40341186523455,826.5764770507811,910.3514404296876"
493,../data/data_raw/CARS/unsorted/CARS1900.jpg,"1335.8658440351487,308.87569284439087,1912.7933205842971,666.4514556884766"
494,../data/data_raw/CARS/unsorted/CARS1066.jpg,"62.97265243530272,358.1917877197265,586.042781829834,646.0037231445312"
495,../data/data_raw/CARS/unsorted/CARS2082.jpg,"1563.9231165647507,317.5516157150268,2316.1046172380443,733.3060307502747"
496,../data/data_raw/CARS/unsorted/CARS0715.jpg,"1547.0581008911133,267.6345985412598,2249.9364479064943,660.7751609802247"
497,../data/data_raw/CARS/unsorted/CARS0873.jpg,"216.71364402770993,419.3982696533202,931.9234867095947,821.3822174072264"
498,../data/data_raw/CARS/unsorted/CARS2234.jpg,"52.48231506347659,369.54306030273455,414.87321853637695,645.9019393920901"
499,../data/data_raw/CARS/unsorted/CARS2300.jpg,"45.6121959686279,334.6737899780272,425.23950576782227,574.812156677246"
500,../data/data_raw/CARS/unsorted/CARS1664.jpg,"1569.2924591779708,321.06623077392555,2087.690972828865,660.4006155014035"
501,../data/data_raw/CARS/unsorted/CARS1463.jpg,"54.29756832122805,377.9116516113282,470.74281787872314,695.5724868774415"
502,../data/data_raw/CARS/unsorted/CARS0610.jpg,"57.48807525634765,366.21035003662104,593.062198638916,652.5561523437499"
503,../data/data_raw/CARS/unsorted/CARS2023.jpg,"52.159713745117195,352.3880348205567,662.697431564331,646.6023292541504"
504,../data/data_raw/CARS/unsorted/CARS0872.jpg,"284.6355895996094,403.8475914001463,923.2944335937501,828.6212882995604"
505,../data/data_raw/CARS/unsorted/CARS1953.jpg,"1601.7961239814758,313.8726637363434,2120.8967900276184,664.7444460391999"
506,../data/data_raw/CARS/unsorted/CARS2228.jpg,"1572.0185060501096,294.3115162849428,2240.8664598464966,732.4676785469056"
507,../data/data_raw/CARS/unsorted/CARS1580.jpg,"1555.90703830719,318.65692272186277,2004.7805170059203,606.7259796142578"
508,../data/data_raw/CARS/unsorted/CARS0595.jpg,"69.7442202568054,384.38176345825195,517.9049458503723,605.2910575866699"
509,../data/data_raw/CARS/unsorted/CARS0989.jpg,"38.90042114257807,381.9231071472166,738.1580543518066,853.4347343444823"
510,../data/data_raw/CARS/unsorted/CARS1322.jpg,"1531.6317813873293,283.1811833381654,2149.023084259033,614.7651217460633"
511,../data/data_raw/CARS/unsorted/CARS0730.jpg,"63.62814331054688,349.15240859985363,647.5262413024902,704.6614265441895"
512,../data/data_raw/CARS/unsorted/CARS1219.jpg,"39.627101898193374,368.4861030578611,550.4057426452637,700.8085060119627"
513,../data/data_raw/CARS/unsorted/CARS0885.jpg,"1589.90949010849,346.5436193466186,1980.9450837135314,670.9023206710815"
514,../data/data_raw/CARS/unsorted/CARS1962.jpg,"55.473117828369176,373.5793495178224,656.3030548095703,774.2736015319825"
515,../data/data_raw/CARS/unsorted/CARS2111.jpg,"1584.944892883301,289.9200420379639,1804.727279663086,563.6587581634523"
516,../data/data_raw/CARS/unsorted/CARS1787.jpg,"1568.5446017980576,319.9493484497072,2147.9940000772476,691.1967139244082"
517,../data/data_raw/CARS/unsorted/CARS0314.jpg,"43.274814605712876,365.08320617675787,669.4894428253174,766.7977676391603"
518,../data/data_raw/CARS/unsorted/CARS1590.jpg,"1571.4940166473389,306.25561466217044,2329.1660655975343,713.7282524108888"
519,../data/data_raw/CARS/unsorted/CARS1986.jpg,"1592.7884330749512,283.51126289367687,2040.8487167358398,529.1823482513429"
520,../data/data_raw/CARS/unsorted/CARS1225.jpg,"1557.4036884307861,295.64704513549793,2318.2192821502686,776.7238960266113"
521,../data/data_raw/CARS/unsorted/CARS0377.jpg,"41.92915439605713,349.54029846191406,486.4725294113159,600.264434814453"
522,../data/data_raw/CARS/unsorted/CARS0913.jpg,"1560.4111397266388,283.2060842514039,2163.813097715378,658.5277719497682"
523,../data/data_raw/CARS/unsorted/CARS1676.jpg,"1568.332385253906,314.26363525390633,1994.656359863281,600.2855224609376"
524,../data/data_raw/CARS/unsorted/CARS1466.jpg,"1577.2746739387512,286.3251979351044,2106.026536464691,553.7185924053193"
525,../data/data_raw/CARS/unsorted/CARS2109.jpg,"1560.7538834571837,295.44308199882516,2184.292723941803,623.3732959270479"
526,../data/data_raw/CARS/unsorted/CARS1009.jpg,"1574.6517303466796,279.93280029296864,2103.882406616211,559.3758195877075"
527,../data/data_raw/CARS/unsorted/CARS1231.jpg,"1583.9978729724885,285.69287376403815,2253.558343076706,664.7386142730714"
528,../data/data_raw/CARS/unsorted/CARS0530.jpg,"1562.495700645447,294.1228575229644,2283.403547477722,750.4903843402861"
529,../data/data_raw/CARS/unsorted/CARS1381.jpg,"1560.813350200653,309.2345237731934,2075.698450565338,691.6728687286378"
530,../data/data_raw/CARS/unsorted/CARS0714.jpg,"1546.58016872406,308.8806172847748,2134.23808221817,717.3767524242402"
531,../data/data_raw/CARS/unsorted/CARS2308.jpg,"63.61316356658935,362.03592834472664,373.32758731842046,529.263136291504"
532,../data/data_raw/CARS/unsorted/CARS1680.jpg,"1595.3942638397218,303.9601648330689,2068.930327987671,645.735557937622"
533,../data/data_raw/CARS/unsorted/CARS2299.jpg,"62.445528030395494,363.99787139892567,528.3713512420654,639.313735961914"
534,../data/data_raw/CARS/unsorted/CARS0296.jpg,"1516.5870732307435,312.4929457187652,2408.6392270088195,808.635028886795"
535,../data/data_raw/CARS/unsorted/CARS0582.jpg,"93.74619293212885,416.9913482666015,805.5942058563232,907.9527130126952"
536,../data/data_raw/CARS/unsorted/CARS1794.jpg,"1549.1903343200684,294.248654603958,1970.7853168487547,546.452099943161"
537,../data/data_raw/CARS/unsorted/CARS1772.jpg,"1547.6064383983612,305.44593858718855,2080.576068162918,618.8850216865538"
538,../data/data_raw/CARS/unsorted/CARS1140.jpg,"1569.9698408126828,290.3246948242188,2022.6023406982422,565.5396441459657"
539,../data/data_raw/CARS/unsorted/CARS0990.jpg,"29.720710754394503,330.76657485961914,618.9653816223145,572.6357307434082"
540,../data/data_raw/CARS/unsorted/CARS1729.jpg,"1589.874001121521,368.94964065551767,2243.5363065719603,769.8541701316834"
541,../data/data_raw/CARS/unsorted/CARS1172.jpg,"1568.261677932739,280.4666671752931,2071.744404220581,526.792288208008"
542,../data/data_raw/CARS/unsorted/CARS2223.jpg,"1599.1356333494189,327.5599680423737,2056.780888485909,650.5684897899629"
543,../data/data_raw/CARS/unsorted/CARS2297.jpg,"1582.5180206298828,324.7357269287109,2078.9117645263673,629.1098754882813"
544,../data/data_raw/CARS/unsorted/CARS1634.jpg,"64.6485118865967,375.84472274780273,771.2973575592041,790.2384147644044"
545,../data/data_raw/CARS/unsorted/CARS1168.jpg,"1519.3031234741213,307.51010513305664,2163.244857788086,599.5617790222168"
546,../data/data_raw/CARS/unsorted/CARS1020.jpg,"70.8824305534363,384.18964385986334,519.3112416267395,704.0743942260743"
547,../data/data_raw/CARS/unsorted/CARS0521.jpg,"1275.1566584587097,127.3867839813231,2047.220683765411,555.485483932495"
548,../data/data_raw/CARS/unsorted/CARS0992.jpg,"153.13560440540317,424.72520046234126,633.9392823457717,693.230233669281"
549,../data/data_raw/CARS/unsorted/CARS1315.jpg,"1571.8083455324172,283.7532647609713,2143.7687474012373,635.925773382187"
550,../data/data_raw/CARS/unsorted/CARS0585.jpg,"36.027341842651325,386.8164062499999,800.2167682647705,849.3536148071288"
551,../data/data_raw/CARS/unsorted/CARS1277.jpg,"62.0977684020996,273.6846084594726,534.2650772094727,613.6660614013671"
552,../data/data_raw/CARS/unsorted/CARS1568.jpg,"41.33973884582521,375.04091644287087,547.7106380462646,680.6971511840819"
553,../data/data_raw/CARS/unsorted/CARS1675.jpg,"1578.7951395034788,319.17978057861336,1986.4672479629517,538.3166038513185"
554,../data/data_raw/CARS/unsorted/CARS1162.jpg,"40.621335983276346,366.4158935546875,487.2345390319824,646.1635055541992"
555,../data/data_raw/CARS/unsorted/CARS0824.jpg,"1511.9730374336243,345.49333467483524,2525.6322916030886,875.5412139892579"
556,../data/data_raw/CARS/unsorted/CARS1636.jpg,"1415.5690371751782,303.8862793445588,2036.9971768140795,646.1323879718782"
557,../data/data_raw/CARS/unsorted/CARS0267.jpg,"1544.258281707764,297.278814125061,2303.8822612762456,728.8158231735229"
558,../data/data_raw/CARS/unsorted/CARS1074.jpg,"61.938684463500955,331.1509475708007,463.7309398651123,564.2923660278319"
559,../data/data_raw/CARS/unsorted/CARS1325.jpg,"26.503330230712884,357.93293762207037,563.1795959472656,642.0772933959961"
560,../data/data_raw/CARS/unsorted/CARS1746.jpg,"49.29044818878173,382.9846801757814,476.6037435531617,678.0085525512698"
561,../data/data_raw/CARS/unsorted/CARS1317.jpg,"68.93035554885864,374.9810142517091,517.8311839103699,642.5009956359863"
562,../data/data_raw/CARS/unsorted/CARS0827.jpg,"62.374101638793974,370.9873695373537,652.7294883728027,732.0449409484863"
563,../data/data_raw/CARS/unsorted/CARS1754.jpg,"1363.0192985534668,326.1033463478087,1726.5913877487183,513.755000591278"
564,../data/data_raw/CARS/unsorted/CARS1731.jpg,"1568.9944561004638,322.1116428375243,2013.844276046753,596.4310661315916"
565,../data/data_raw/CARS/unsorted/CARS0606.jpg,"1548.990686225891,259.6652381896972,2075.3257551193233,496.2579681396484"
566,../data/data_raw/CARS/unsorted/CARS1575.jpg,"1566.6183551788329,309.48847370147706,2230.307466506958,661.5729391098023"
567,../data/data_raw/CARS/unsorted/CARS2074.jpg,"1534.9796387672422,293.2422198295595,2312.7309244155886,747.1719452857973"
568,../data/data_raw/CARS/unsorted/CARS0726.jpg,"1576.9930567741394,346.69029998779286,2263.626076221466,733.1530208587645"
569,../data/data_raw/CARS/unsorted/CARS1781.jpg,"73.22606468200684,346.326000213623,453.63013648986816,591.068058013916"
570,../data/data_raw/CARS/unsorted/CARS1644.jpg,"1579.961432647705,287.87530727386485,1985.8742351531982,534.0385595321658"
571,../data/data_raw/CARS/unsorted/CARS1155.jpg,"53.28444290161131,383.7348327636718,538.4338989257812,736.536979675293"
572,../data/data_raw/CARS/unsorted/CARS1071.jpg,"1439.4087104797363,81.00966095924386,1960.884334564209,349.2002117633821"
573,../data/data_raw/CARS/unsorted/CARS2237.jpg,"49.17062568664552,390.4601669311524,416.6054267883301,703.29451751709"
574,../data/data_raw/CARS/unsorted/CARS2171.jpg,"77.3369561433792,290.64256477355957,713.3154115676881,639.5767560005187"
575,../data/data_raw/CARS/unsorted/CARS0997.jpg,"26.900373458862298,367.5374183654786,500.5117473602295,653.1353721618653"
576,../data/data_raw/CARS/unsorted/CARS0059.jpg,"1557.160185813904,368.6464843749999,2067.0451669692993,654.04097366333"
577,../data/data_raw/CARS/unsorted/CARS1663.jpg,"1570.4715085029602,318.6393182754518,2061.1005482673645,632.5730001449587"
578,../data/data_raw/CARS/unsorted/CARS1983.jpg,"1552.167026543617,273.7625706195832,2166.2556766271587,722.1567125797271"
579,../data/data_raw/CARS/unsorted/CARS2110.jpg,"1551.2975063323977,255.68863964080813,1866.3528728485107,460.7309446334839"
580,../data/data_raw/CARS/unsorted/CARS1749.jpg,"60.42350482940676,352.67633056640636,465.5879964828491,623.844970703125"
581,../data/data_raw/CARS/unsorted/CARS1902.jpg,"79.89531826972961,133.34418573379514,389.4306761741638,390.71234998703"
582,../data/data_raw/CARS/unsorted/CARS0597.jpg,"72.35570335388181,376.07069015502935,575.5679359436035,688.2442283630372"
583,../data/data_raw/CARS/unsorted/CARS2081.jpg,"42.906270980834954,365.5743331909181,545.6734485626221,660.0688934326174"
584,../data/data_raw/CARS/unsorted/CARS0411.jpg,"1557.5304609060288,320.85121045112624,2085.5469574213025,627.1929264545441"
585,../data/data_raw/CARS/unsorted/CARS1595.jpg,"1540.794934272766,278.18414707183854,2314.022392845154,674.0753377914431"
586,../data/data_raw/CARS/unsorted/CARS1312.jpg,"57.937446594238274,397.56571578979504,591.5290145874023,693.8196830749514"
587,../data/data_raw/CARS/unsorted/CARS1467.jpg,"51.5257453918457,368.37422943115234,536.6391334533691,667.8473510742188"
588,../data/data_raw/CARS/unsorted/CARS1760.jpg,"68.53303146362306,369.4488296508789,518.1445465087891,626.0157394409181"
589,../data/data_raw/CARS/unsorted/CARS0401.jpg,"61.21170806884767,371.58972549438477,652.5198211669923,800.9240684509278"
590,../data/data_raw/CARS/unsorted/CARS0888.jpg,"51.293550491333036,374.096923828125,540.6986713409424,714.2379150390625"
591,../data/data_raw/CARS/unsorted/CARS0387&0502.jpg,"111.87204666137698,236.7857582092283,944.9586036682128,788.7205268859861"
592,../data/data_raw/CARS/unsorted/CARS1585.jpg,"1562.9004281997682,326.17555446624755,2073.6101892471315,619.6560047149658"
593,../data/data_raw/CARS/unsorted/CARS0825.jpg,"1569.2769985198975,280.01345138549806,2259.2692440032956,685.0195110321044"
594,../data/data_raw/CARS/unsorted/CARS1947.jpg,"1539.7286861419677,285.0365664958954,2090.497407531738,640.8768059253692"
595,../data/data_raw/CARS/unsorted/CARS1893.jpg,"49.379524230957,357.5752258300782,788.0133209228516,826.455665588379"
596,../data/data_raw/CARS/unsorted/CARS0269.jpg,"1559.450853347778,297.64037513732916,2300.592894554138,685.3247699737549"
597,../data/data_raw/CARS/unsorted/CARS0713.jpg,"1595.0401176452635,356.8423204421998,2635.083130645752,903.3469739913942"
598,../data/data_raw/CARS/unsorted/CARS1641.jpg,"1567.8564074039457,268.8101153373719,2028.4001214504242,523.2298884391785"
599,../data/data_raw/CARS/unsorted/CARS2140.jpg,"86.84911155700684,345.6088829040528,501.62677955627447,590.0728034973145"
600,../data/data_raw/CARS/unsorted/CARS2028.jpg,"1558.0297604322432,294.4294863700865,2221.9562432527546,718.560097980499"
601,../data/data_raw/CARS/unsorted/CARS2227.jpg,"1537.4137413740157,271.63718891143805,2190.2518718004226,726.011974811554"
602,../data/data_raw/CARS/unsorted/CARS1166.jpg,"1566.7384185791018,267.0670247077942,2053.5938472747803,536.050985813141"
603,../data/data_raw/CARS/unsorted/CARS1911.jpg,"68.65481996536255,379.615577697754,520.0762667655945,716.4212875366212"
604,../data/data_raw/CARS/unsorted/CARS1186.jpg,"1547.4344888448716,330.3473249435424,2122.9993671655657,574.145210456848"
605,../data/data_raw/CARS/unsorted/CARS1280.jpg,"1561.3723950386047,300.6780481338502,2074.8564372062683,607.1247068405153"
606,../data/data_raw/CARS/unsorted/CARS1065.jpg,"62.848070144653335,381.32159042358404,524.1023826599121,643.6137275695802"
607,../data/data_raw/CARS/unsorted/CARS0276.jpg,"1550.8638068437576,291.46662092208857,2285.224002718926,709.683078289032"
608,../data/data_raw/CARS/unsorted/CARS1582.jpg,"1567.1639079093932,327.8754304885865,2030.6788922309872,663.2124731063843"
609,../data/data_raw/CARS/unsorted/CARS0593.jpg,"1587.9457921981812,273.93740940094,2243.4610166549683,709.5551300048828"
610,../data/data_raw/CARS/unsorted/CARS1213.jpg,"1560.6370350837708,286.7951725006102,2098.8476351737972,602.610910797119"
611,../data/data_raw/CARS/unsorted/CARS1378.jpg,"82.55502834320068,279.9134895801544,632.254210138321,505.09719958305357"
612,../data/data_raw/CARS/unsorted/CARS1778.jpg,"1592.6972190856934,324.28842182159434,1991.7707611083986,561.8998933792114"
613,../data/data_raw/CARS/unsorted/CARS2222.jpg,"1580.0660245895385,304.5119877815247,1916.6811853408813,569.5430487632752"
614,../data/data_raw/CARS/unsorted/CARS1647.jpg,"50.99578285217286,384.0928268432616,478.9231796264649,650.261619567871"
615,../data/data_raw/CARS/unsorted/CARS1648.jpg,"1597.4958486557007,278.8145786285402,2039.5814065933228,519.1067260742188"
616,../data/data_raw/CARS/unsorted/CARS0875.jpg,"211.77262878417972,434.64142608642567,997.8023300170898,851.7386779785156"
